transaction_id,account_id,amount,transaction_type,transaction_date,currency
2181,1540,704.61,debit,2024-03-20 13:52:15.553555,EUR
2182,1648,1932.79,credit,2024-03-20 14:44:49.468946,GBP
2183,1194,1605.22,credit,2024-03-20 15:37:23.384338,USD
2184,1920,1264.53,credit,2024-03-20 16:29:57.299729,USD
2185,1737,592.92,credit,2024-03-20 17:22:31.215121,GBP
2186,1331,753.35,debit,2024-03-20 18:15:05.130513,USD
2187,1169,1343.24,credit,2024-03-20 19:07:39.045904,EUR
2188,1520,153.24,credit,2024-03-20 20:00:12.961296,USD
2189,1462,520.79,credit,2024-03-20 20:52:46.876687,USD
2190,1039,1430.66,debit,2024-03-20 21:45:20.792079,USD
2191,1536,965.24,credit,2024-03-20 22:37:54.707470,USD
2192,1260,810.76,debit,2024-03-20 23:30:28.622862,USD
2193,1394,311.4,credit,2024-03-21 00:23:02.538253,USD
2194,1954,889.28,debit,2024-03-21 01:15:36.453645,EUR
2195,1225,1543.68,debit,2024-03-21 02:08:10.369036,USD
2196,1983,535.39,debit,2024-03-21 03:00:44.284428,USD
2197,1123,20.74,credit,2024-03-21 03:53:18.199819,USD
2198,1974,1340.32,credit,2024-03-21 04:45:52.115211,USD
2199,1037,1945.53,credit,2024-03-21 05:38:26.030603,USD
2200,1327,1217.58,credit,2024-03-21 06:30:59.945994,USD
2201,1250,248.64,credit,2024-03-21 07:23:33.861386,USD
2202,1900,648.26,debit,2024-03-21 08:16:07.776777,USD
2203,1175,1736.61,credit,2024-03-21 09:08:41.692169,USD
2204,1601,472.81,credit,2024-03-21 10:01:15.607560,GBP
2205,1913,1219.31,debit,2024-03-21 10:53:49.522952,GBP
2206,1453,811.32,credit,2024-03-21 11:46:23.438343,EUR
2207,1036,423.61,debit,2024-03-21 12:38:57.353735,GBP
2208,1315,1628.68,debit,2024-03-21 13:31:31.269126,USD
2209,1687,1488.23,debit,2024-03-21 14:24:05.184518,GBP
2210,1972,1326.57,debit,2024-03-21 15:16:39.099909,USD
2211,1795,480.31,credit,2024-03-21 16:09:13.015301,USD
2212,1964,204.74,credit,2024-03-21 17:01:46.930693,USD
2213,1972,1156.56,credit,2024-03-21 17:54:20.846084,GBP
2214,1592,1111.82,credit,2024-03-21 18:46:54.761476,USD
2215,1113,384.89,credit,2024-03-21 19:39:28.676867,USD
2216,1039,121.93,debit,2024-03-21 20:32:02.592259,GBP
2217,1300,170.61,credit,2024-03-21 21:24:36.507650,USD
2218,1223,1985.61,credit,2024-03-21 22:17:10.423042,USD
2219,1317,1569.33,debit,2024-03-21 23:09:44.338433,USD
2220,1348,1844.76,credit,2024-03-22 00:02:18.253825,EUR
2221,1114,398.16,credit,2024-03-22 00:54:52.169216,GBP
2222,1697,1921.53,credit,2024-03-22 01:47:26.084608,GBP
2223,1322,293.88,debit,2024-03-22 02:40:00.000000,USD
2224,1567,1023.07,debit,2024-03-22 03:32:33.915391,USD
2225,1039,1661.09,debit,2024-03-22 04:25:07.830783,USD
2226,1865,706.11,credit,2024-03-22 05:17:41.746174,USD
2227,1039,855.41,debit,2024-03-22 06:10:15.661566,USD
2228,1858,265.09,credit,2024-03-22 07:02:49.576957,USD
2229,1972,254.61,credit,2024-03-22 07:55:23.492349,EUR
2230,1748,1242.94,credit,2024-03-22 08:47:57.407740,GBP
2231,1288,1354.31,credit,2024-03-22 09:40:31.323132,USD
2232,1261,1556.89,credit,2024-03-22 10:33:05.238523,USD
2233,1215,1117.8,debit,2024-03-22 11:25:39.153915,USD
2234,1146,1295.06,credit,2024-03-22 12:18:13.069306,USD
2235,1335,36.9,credit,2024-03-22 13:10:46.984698,USD
2236,1167,332.72,credit,2024-03-22 14:03:20.900090,USD
2237,1091,,credit,2024-03-22 14:55:54.815481,GBP
2238,1352,,credit,2024-03-22 15:48:28.730873,USD
2239,1570,1360.79,debit,2024-03-22 16:41:02.646264,USD
2240,1570,360.4,debit,2024-03-22 17:33:36.561656,EUR
2241,1815,1436.27,debit,2024-03-22 18:26:10.477047,EUR
2242,1680,1414.92,debit,2024-03-22 19:18:44.392439,USD
2243,1780,476.06,credit,2024-03-22 20:11:18.307830,EUR
2244,1362,546.57,debit,2024-03-22 21:03:52.223222,USD
2245,1556,1312.99,credit,2024-03-22 21:56:26.138613,EUR
2246,1344,786.27,credit,2024-03-22 22:49:00.054005,USD
2247,1692,397.15,credit,2024-03-22 23:41:33.969396,USD
2248,1169,1466.04,credit,2024-03-23 00:34:07.884788,EUR
2249,1355,316.75,credit,2024-03-23 01:26:41.800180,USD
2250,1190,1712.73,credit,2024-03-23 02:19:15.715571,USD
2251,1666,1034.19,credit,2024-03-23 03:11:49.630963,EUR
2252,1421,220.34,debit,2024-03-23 04:04:23.546354,USD
2253,1699,1391.2,credit,2024-03-23 04:56:57.461746,USD
2254,1006,1043.13,credit,2024-03-23 05:49:31.377137,EUR
2255,1132,603.13,debit,2024-03-23 06:42:05.292529,EUR
2256,1746,850.85,credit,2024-03-23 07:34:39.207920,EUR
2257,1556,603.69,debit,2024-03-23 08:27:13.123312,EUR
2258,1825,533.42,debit,2024-03-23 09:19:47.038703,EUR
2259,1760,335.58,credit,2024-03-23 10:12:20.954095,EUR
2260,1030,731.91,credit,2024-03-23 11:04:54.869486,USD
2261,1534,509.46,credit,2024-03-23 11:57:28.784878,USD
2262,1425,1370.03,credit,2024-03-23 12:50:02.700270,USD
2263,1393,1370.91,credit,2024-03-23 13:42:36.615661,USD
2264,1671,1008.66,credit,2024-03-23 14:35:10.531053,USD
2265,1362,1558.11,credit,2024-03-23 15:27:44.446444,GBP
2266,1436,1684.27,credit,2024-03-23 16:20:18.361836,USD
2267,1669,1163.74,credit,2024-03-23 17:12:52.277227,EUR
2268,1550,1241.68,debit,2024-03-23 18:05:26.192619,USD
2269,1926,572.94,credit,2024-03-23 18:58:00.108010,USD
2270,1081,1790.79,debit,2024-03-23 19:50:34.023402,USD
2271,1355,58.17,credit,2024-03-23 20:43:07.938793,GBP
2272,1257,703.72,debit,2024-03-23 21:35:41.854185,USD
2273,1717,1446.38,credit,2024-03-23 22:28:15.769576,USD
2274,1588,169.38,credit,2024-03-23 23:20:49.684968,USD
2275,1988,374.51,credit,2024-03-24 00:13:23.600360,USD
2276,1523,1182.68,credit,2024-03-24 01:05:57.515751,USD
2277,1294,1124.39,credit,2024-03-24 01:58:31.431143,USD
2278,1961,1480.47,credit,2024-03-24 02:51:05.346534,EUR
2279,1223,1627.1,credit,2024-03-24 03:43:39.261926,USD
2280,1524,265.87,credit,2024-03-24 04:36:13.177317,USD
2281,1045,46.58,credit,2024-03-24 05:28:47.092709,GBP
2282,1666,1382.38,credit,2024-03-24 06:21:21.008100,EUR
2283,1112,609.77,credit,2024-03-24 07:13:54.923492,EUR
2284,1232,1255.71,debit,2024-03-24 08:06:28.838883,USD
2285,1016,309.58,credit,2024-03-24 08:59:02.754275,EUR
2286,1359,943.39,debit,2024-03-24 09:51:36.669666,USD
2287,1222,1013.81,credit,2024-03-24 10:44:10.585058,USD
2288,1865,1174.3,credit,2024-03-24 11:36:44.500450,USD
2289,1699,1031.21,credit,2024-03-24 12:29:18.415841,USD
2290,1447,996.42,credit,2024-03-24 13:21:52.331233,USD
2291,1855,672.14,debit,2024-03-24 14:14:26.246624,EUR
2292,1364,,credit,2024-03-24 15:07:00.162016,EUR
2293,1674,188.15,debit,2024-03-24 15:59:34.077407,GBP
2294,1325,873.22,credit,2024-03-24 16:52:07.992799,USD
2295,1466,718.03,credit,2024-03-24 17:44:41.908190,EUR
2296,1413,1037.11,credit,2024-03-24 18:37:15.823582,USD
2297,1454,616.63,credit,2024-03-24 19:29:49.738973,USD
2298,1585,1378.94,credit,2024-03-24 20:22:23.654365,EUR
2299,1232,1729.27,credit,2024-03-24 21:14:57.569756,EUR
2300,1223,604.74,credit,2024-03-24 22:07:31.485148,USD
2301,1993,394.04,debit,2024-03-24 23:00:05.400540,USD
2302,1830,241.2,credit,2024-03-24 23:52:39.315931,USD
2303,1411,1236.35,debit,2024-03-25 00:45:13.231323,EUR
2304,1571,893.27,credit,2024-03-25 01:37:47.146714,EUR
2305,1334,384.15,credit,2024-03-25 02:30:21.062106,USD
2306,1221,1309.74,debit,2024-03-25 03:22:54.977497,USD
2307,1036,305.48,debit,2024-03-25 04:15:28.892889,USD
2308,1988,1113.06,credit,2024-03-25 05:08:02.808280,USD
2309,1277,1059.03,credit,2024-03-25 06:00:36.723672,USD
2310,1195,1471.11,credit,2024-03-25 06:53:10.639063,USD
2311,1915,119.67,debit,2024-03-25 07:45:44.554455,EUR
2312,1863,1776.87,credit,2024-03-25 08:38:18.469846,USD
2313,1483,1408.95,debit,2024-03-25 09:30:52.385238,USD
2314,1241,440.09,credit,2024-03-25 10:23:26.300630,EUR
2315,1323,374.98,credit,2024-03-25 11:16:00.216021,USD
2316,1730,869.0,debit,2024-03-25 12:08:34.131413,EUR
2317,1191,1636.96,debit,2024-03-25 13:01:08.046804,USD
2318,1016,1687.47,credit,2024-03-25 13:53:41.962196,USD
2319,1523,1045.71,debit,2024-03-25 14:46:15.877587,USD
2320,1917,1723.01,debit,2024-03-25 15:38:49.792979,USD
2321,1400,,debit,2024-03-25 16:31:23.708370,EUR
2322,1905,80.0,debit,2024-03-25 17:23:57.623762,USD
2323,1885,1824.52,credit,2024-03-25 18:16:31.539153,GBP
2324,1704,1552.91,debit,2024-03-25 19:09:05.454545,EUR
2325,1021,906.91,debit,2024-03-25 20:01:39.369936,USD
2326,1473,1509.68,credit,2024-03-25 20:54:13.285328,GBP
2327,1119,1911.72,credit,2024-03-25 21:46:47.200720,USD
2328,1209,1546.46,credit,2024-03-25 22:39:21.116111,USD
2329,1305,1686.32,debit,2024-03-25 23:31:55.031503,EUR
2330,1269,1523.61,debit,2024-03-26 00:24:28.946894,USD
2331,1703,344.74,credit,2024-03-26 01:17:02.862286,GBP
2332,1686,1668.81,credit,2024-03-26 02:09:36.777677,GBP
2333,1284,398.27,credit,2024-03-26 03:02:10.693069,GBP
2334,1715,1786.3,credit,2024-03-26 03:54:44.608460,GBP
2335,1675,922.71,credit,2024-03-26 04:47:18.523852,USD
2336,1762,1357.18,credit,2024-03-26 05:39:52.439243,USD
2337,1226,999.51,debit,2024-03-26 06:32:26.354635,USD
2338,1947,197.04,credit,2024-03-26 07:25:00.270027,EUR
2339,1380,588.54,debit,2024-03-26 08:17:34.185418,USD
2340,1459,,credit,2024-03-26 09:10:08.100810,EUR
2341,1006,1921.82,debit,2024-03-26 10:02:42.016201,GBP
2342,1028,647.77,credit,2024-03-26 10:55:15.931593,USD
2343,1906,1992.63,debit,2024-03-26 11:47:49.846984,USD
2344,1032,1692.65,credit,2024-03-26 12:40:23.762376,USD
2345,1645,1225.81,credit,2024-03-26 13:32:57.677767,EUR
2346,1878,89.85,credit,2024-03-26 14:25:31.593159,EUR
2347,1078,1803.88,credit,2024-03-26 15:18:05.508550,USD
2348,1927,,debit,2024-03-26 16:10:39.423942,EUR
2349,1946,1738.27,credit,2024-03-26 17:03:13.339333,USD
2350,1458,1670.51,debit,2024-03-26 17:55:47.254725,USD
2351,1569,1667.68,credit,2024-03-26 18:48:21.170117,USD
2352,1982,1399.37,debit,2024-03-26 19:40:55.085508,USD
2353,1537,589.92,credit,2024-03-26 20:33:29.000900,USD
2354,1481,678.96,credit,2024-03-26 21:26:02.916291,EUR
2355,1429,623.85,credit,2024-03-26 22:18:36.831683,GBP
2356,1737,49.89,debit,2024-03-26 23:11:10.747074,USD
2357,1284,1169.31,credit,2024-03-27 00:03:44.662466,GBP
2358,1515,1400.68,credit,2024-03-27 00:56:18.577857,USD
2359,1976,1709.19,credit,2024-03-27 01:48:52.493249,GBP
2360,1098,288.93,credit,2024-03-27 02:41:26.408640,USD
2361,1396,1092.92,credit,2024-03-27 03:34:00.324032,USD
2362,1488,25.94,credit,2024-03-27 04:26:34.239423,USD
2363,1038,199.24,debit,2024-03-27 05:19:08.154815,EUR
2364,1270,117.88,debit,2024-03-27 06:11:42.070207,USD
2365,1886,1453.7,debit,2024-03-27 07:04:15.985598,USD
2366,1796,171.31,credit,2024-03-27 07:56:49.900990,USD
2367,1156,1435.74,credit,2024-03-27 08:49:23.816381,USD
2368,1074,506.75,debit,2024-03-27 09:41:57.731773,USD
2369,1883,1756.65,credit,2024-03-27 10:34:31.647164,USD
2370,1799,1628.17,credit,2024-03-27 11:27:05.562556,USD
2371,1129,1916.08,debit,2024-03-27 12:19:39.477947,USD
2372,1686,1768.69,credit,2024-03-27 13:12:13.393339,USD
2373,1973,1867.33,credit,2024-03-27 14:04:47.308730,USD
2374,1083,1718.9,credit,2024-03-27 14:57:21.224122,USD
2375,1021,1389.83,credit,2024-03-27 15:49:55.139513,USD
2376,1458,348.82,credit,2024-03-27 16:42:29.054905,USD
2377,1538,550.7,credit,2024-03-27 17:35:02.970297,USD
2378,1706,433.33,credit,2024-03-27 18:27:36.885688,USD
2379,1848,1211.14,debit,2024-03-27 19:20:10.801080,USD
2380,1381,,credit,2024-03-27 20:12:44.716471,USD
2381,1747,1735.49,debit,2024-03-27 21:05:18.631863,USD
2382,1439,1905.82,credit,2024-03-27 21:57:52.547254,USD
2383,1603,815.67,debit,2024-03-27 22:50:26.462646,USD
2384,1988,1017.64,debit,2024-03-27 23:43:00.378037,USD
2385,1020,1943.32,debit,2024-03-28 00:35:34.293429,USD
2386,1302,559.72,debit,2024-03-28 01:28:08.208820,USD
2387,1975,1586.86,credit,2024-03-28 02:20:42.124212,USD
2388,1868,458.23,credit,2024-03-28 03:13:16.039603,GBP
2389,1954,1366.11,credit,2024-03-28 04:05:49.954995,USD
2390,1083,514.7,credit,2024-03-28 04:58:23.870387,USD
2391,1773,1768.63,credit,2024-03-28 05:50:57.785778,USD
2392,1658,1127.34,credit,2024-03-28 06:43:31.701170,USD
2393,1952,380.01,credit,2024-03-28 07:36:05.616561,USD
2394,1452,456.49,debit,2024-03-28 08:28:39.531953,USD
2395,1386,992.76,debit,2024-03-28 09:21:13.447344,EUR
2396,1506,1923.59,credit,2024-03-28 10:13:47.362736,EUR
2397,1256,1541.59,credit,2024-03-28 11:06:21.278127,USD
2398,1569,981.74,debit,2024-03-28 11:58:55.193519,USD
2399,1891,682.06,credit,2024-03-28 12:51:29.108910,USD
2400,1933,1103.04,credit,2024-03-28 13:44:03.024302,USD
2401,1526,1499.24,credit,2024-03-28 14:36:36.939693,USD
2402,1161,1570.02,credit,2024-03-28 15:29:10.855085,USD
2403,1956,655.97,credit,2024-03-28 16:21:44.770477,USD
2404,1162,1445.11,debit,2024-03-28 17:14:18.685868,USD
2405,1831,1319.0,credit,2024-03-28 18:06:52.601260,USD
2406,1792,1918.63,credit,2024-03-28 18:59:26.516651,USD
2407,1791,,debit,2024-03-28 19:52:00.432043,EUR
2408,1523,1580.86,debit,2024-03-28 20:44:34.347434,GBP
2409,1785,1449.56,credit,2024-03-28 21:37:08.262826,GBP
2410,1270,555.34,debit,2024-03-28 22:29:42.178217,USD
2411,1491,1693.47,debit,2024-03-28 23:22:16.093609,USD
2412,1207,860.74,debit,2024-03-29 00:14:50.009000,USD
2413,1538,551.76,debit,2024-03-29 01:07:23.924392,USD
2414,1583,774.48,debit,2024-03-29 01:59:57.839783,USD
2415,1059,1673.51,credit,2024-03-29 02:52:31.755175,USD
2416,1429,305.78,debit,2024-03-29 03:45:05.670567,USD
2417,1984,917.76,debit,2024-03-29 04:37:39.585958,USD
2418,1656,989.79,credit,2024-03-29 05:30:13.501350,USD
2419,1604,82.89,credit,2024-03-29 06:22:47.416741,USD
2420,1308,399.53,debit,2024-03-29 07:15:21.332133,USD
2421,1519,1655.22,debit,2024-03-29 08:07:55.247524,EUR
2422,1590,1663.23,credit,2024-03-29 09:00:29.162916,USD
2423,1026,591.91,credit,2024-03-29 09:53:03.078307,USD
2424,1685,1751.05,debit,2024-03-29 10:45:36.993699,USD
2425,1561,1545.85,credit,2024-03-29 11:38:10.909090,EUR
2426,1198,841.64,credit,2024-03-29 12:30:44.824482,USD
2427,1386,1499.33,credit,2024-03-29 13:23:18.739873,USD
2428,1348,1923.06,credit,2024-03-29 14:15:52.655265,USD
2429,1959,923.35,debit,2024-03-29 15:08:26.570657,GBP
2430,1939,484.47,credit,2024-03-29 16:01:00.486048,USD
2431,1692,1884.21,credit,2024-03-29 16:53:34.401440,USD
2432,1535,1211.45,credit,2024-03-29 17:46:08.316831,USD
2433,1827,219.48,credit,2024-03-29 18:38:42.232223,GBP
2434,1377,1149.64,debit,2024-03-29 19:31:16.147614,USD
2435,1898,1006.16,credit,2024-03-29 20:23:50.063006,USD
2436,1915,1712.62,credit,2024-03-29 21:16:23.978397,USD
2437,1557,1066.08,credit,2024-03-29 22:08:57.893789,USD
2438,1526,517.91,credit,2024-03-29 23:01:31.809180,USD
2439,1152,1354.53,debit,2024-03-29 23:54:05.724572,USD
2440,1733,1089.73,credit,2024-03-30 00:46:39.639963,EUR
2441,1205,473.76,debit,2024-03-30 01:39:13.555355,USD
2442,1454,1151.52,credit,2024-03-30 02:31:47.470747,USD
2443,1272,1644.86,credit,2024-03-30 03:24:21.386138,USD
2444,1893,66.86,debit,2024-03-30 04:16:55.301530,USD
2445,1235,1265.39,debit,2024-03-30 05:09:29.216921,USD
2446,1851,705.67,debit,2024-03-30 06:02:03.132313,USD
2447,1739,592.42,credit,2024-03-30 06:54:37.047704,USD
2448,1520,791.25,credit,2024-03-30 07:47:10.963096,USD
2449,1677,690.63,debit,2024-03-30 08:39:44.878487,GBP
2450,1943,1666.16,credit,2024-03-30 09:32:18.793879,EUR
2451,1955,556.85,debit,2024-03-30 10:24:52.709270,USD
2452,1830,1468.97,debit,2024-03-30 11:17:26.624662,USD
2453,1725,197.18,debit,2024-03-30 12:10:00.540054,GBP
2454,1500,1903.28,debit,2024-03-30 13:02:34.455445,USD
2455,1116,1248.41,credit,2024-03-30 13:55:08.370837,USD
2456,1385,1416.37,debit,2024-03-30 14:47:42.286228,USD
2457,1343,603.1,credit,2024-03-30 15:40:16.201620,USD
2458,1583,830.07,credit,2024-03-30 16:32:50.117011,GBP
2459,1394,,credit,2024-03-30 17:25:24.032403,EUR
2460,1063,1865.75,credit,2024-03-30 18:17:57.947794,USD
2461,1716,981.33,debit,2024-03-30 19:10:31.863186,USD
2462,1720,1264.59,debit,2024-03-30 20:03:05.778577,USD
2463,1071,1471.2,credit,2024-03-30 20:55:39.693969,USD
2464,1788,748.5,credit,2024-03-30 21:48:13.609360,USD
2465,1273,1443.0,debit,2024-03-30 22:40:47.524752,GBP
2466,1989,1355.23,debit,2024-03-30 23:33:21.440144,USD
2467,1319,1414.26,debit,2024-03-31 00:25:55.355535,USD
2468,1337,983.57,debit,2024-03-31 01:18:29.270927,USD
2469,1365,772.05,debit,2024-03-31 02:11:03.186318,GBP
2470,1494,451.94,credit,2024-03-31 03:03:37.101710,USD
2471,1606,1651.01,debit,2024-03-31 03:56:11.017101,USD
2472,1165,1220.62,debit,2024-03-31 04:48:44.932493,USD
2473,1543,894.26,debit,2024-03-31 05:41:18.847884,EUR
2474,1010,1888.55,credit,2024-03-31 06:33:52.763276,USD
2475,1300,105.2,debit,2024-03-31 07:26:26.678667,GBP
2476,1728,1701.84,credit,2024-03-31 08:19:00.594059,USD
2477,1800,1995.19,credit,2024-03-31 09:11:34.509450,USD
2478,1101,1775.01,debit,2024-03-31 10:04:08.424842,EUR
2479,1424,1622.77,credit,2024-03-31 10:56:42.340234,EUR
2480,1391,754.87,credit,2024-03-31 11:49:16.255625,USD
2481,1778,470.32,debit,2024-03-31 12:41:50.171017,USD
2482,1213,1472.35,debit,2024-03-31 13:34:24.086408,GBP
2483,1690,616.1,debit,2024-03-31 14:26:58.001800,USD
2484,1087,360.32,credit,2024-03-31 15:19:31.917191,USD
2485,1552,1575.19,debit,2024-03-31 16:12:05.832583,USD
2486,1400,631.96,credit,2024-03-31 17:04:39.747974,USD
2487,1587,1829.74,debit,2024-03-31 17:57:13.663366,EUR
2488,1888,1682.86,credit,2024-03-31 18:49:47.578757,USD
2489,1045,1696.8,debit,2024-03-31 19:42:21.494149,USD
2490,1671,1545.42,credit,2024-03-31 20:34:55.409540,USD
2491,1462,1762.95,debit,2024-03-31 21:27:29.324932,GBP
2492,1591,1613.44,credit,2024-03-31 22:20:03.240324,EUR
2493,1309,1209.0,debit,2024-03-31 23:12:37.155715,EUR
2494,1085,598.69,credit,2024-04-01 00:05:11.071107,USD
2495,1091,1777.54,debit,2024-04-01 00:57:44.986498,USD
2496,1659,1682.8,credit,2024-04-01 01:50:18.901890,EUR
2497,1672,951.03,credit,2024-04-01 02:42:52.817281,EUR
2498,1713,87.77,debit,2024-04-01 03:35:26.732673,EUR
2499,1935,1280.7,debit,2024-04-01 04:28:00.648064,USD
2500,1927,110.69,credit,2024-04-01 05:20:34.563456,USD
2501,1241,1853.3,credit,2024-04-01 06:13:08.478847,EUR
2502,1864,1923.65,debit,2024-04-01 07:05:42.394239,USD
2503,1001,387.09,debit,2024-04-01 07:58:16.309630,USD
2504,1224,1356.01,credit,2024-04-01 08:50:50.225022,USD
2505,1800,193.62,debit,2024-04-01 09:43:24.140414,USD
2506,1744,1461.74,debit,2024-04-01 10:35:58.055805,EUR
2507,1972,,credit,2024-04-01 11:28:31.971197,USD
2508,1925,1365.29,credit,2024-04-01 12:21:05.886588,EUR
2509,1928,752.02,debit,2024-04-01 13:13:39.801980,USD
2510,1588,299.68,debit,2024-04-01 14:06:13.717371,GBP
2511,1115,818.16,debit,2024-04-01 14:58:47.632763,USD
2512,1665,234.22,credit,2024-04-01 15:51:21.548154,EUR
2513,1917,1158.0,credit,2024-04-01 16:43:55.463546,USD
2514,1102,91.49,credit,2024-04-01 17:36:29.378937,USD
2515,1193,1059.37,debit,2024-04-01 18:29:03.294329,USD
2516,1165,1773.87,credit,2024-04-01 19:21:37.209720,GBP
2517,1870,1677.37,credit,2024-04-01 20:14:11.125112,USD
2518,1089,1766.74,credit,2024-04-01 21:06:45.040504,USD
2519,1685,1844.88,credit,2024-04-01 21:59:18.955895,USD
2520,1121,218.01,credit,2024-04-01 22:51:52.871287,USD
2521,1142,266.21,credit,2024-04-01 23:44:26.786678,GBP
2522,1993,1118.44,debit,2024-04-02 00:37:00.702070,USD
2523,1105,1789.01,credit,2024-04-02 01:29:34.617461,USD
2524,1886,1948.96,credit,2024-04-02 02:22:08.532853,USD
2525,1427,102.06,credit,2024-04-02 03:14:42.448244,USD
2526,1304,717.99,credit,2024-04-02 04:07:16.363636,USD
2527,1871,433.66,credit,2024-04-02 04:59:50.279027,USD
2528,1970,1514.37,credit,2024-04-02 05:52:24.194419,USD
2529,1316,1283.99,credit,2024-04-02 06:44:58.109810,USD
2530,1962,248.58,debit,2024-04-02 07:37:32.025202,EUR
2531,1634,972.21,credit,2024-04-02 08:30:05.940594,USD
2532,1901,1374.03,credit,2024-04-02 09:22:39.855985,USD
2533,1008,1560.22,debit,2024-04-02 10:15:13.771377,USD
2534,1773,49.9,credit,2024-04-02 11:07:47.686768,USD
2535,1072,1782.03,debit,2024-04-02 12:00:21.602160,USD
2536,1358,1142.87,credit,2024-04-02 12:52:55.517551,USD
2537,1222,1625.7,credit,2024-04-02 13:45:29.432943,EUR
2538,1415,1617.8,credit,2024-04-02 14:38:03.348334,GBP
2539,1552,387.81,debit,2024-04-02 15:30:37.263726,EUR
2540,1369,229.24,credit,2024-04-02 16:23:11.179117,USD
2541,1715,1445.36,credit,2024-04-02 17:15:45.094509,USD
2542,1263,321.29,credit,2024-04-02 18:08:19.009900,GBP
2543,1839,1701.38,credit,2024-04-02 19:00:52.925292,USD
2544,1689,1455.12,debit,2024-04-02 19:53:26.840684,USD
2545,1859,1685.23,credit,2024-04-02 20:46:00.756075,USD
2546,1317,605.04,debit,2024-04-02 21:38:34.671467,USD
2547,1083,640.03,credit,2024-04-02 22:31:08.586858,USD
2548,1317,1345.73,debit,2024-04-02 23:23:42.502250,EUR
2549,1110,72.58,credit,2024-04-03 00:16:16.417641,USD
2550,1250,1455.73,debit,2024-04-03 01:08:50.333033,USD
2551,1382,1673.21,credit,2024-04-03 02:01:24.248424,USD
2552,1006,836.18,debit,2024-04-03 02:53:58.163816,USD
2553,1458,1532.11,debit,2024-04-03 03:46:32.079207,USD
2554,1083,357.48,credit,2024-04-03 04:39:05.994599,USD
2555,1207,651.3,debit,2024-04-03 05:31:39.909990,USD
2556,1899,1948.87,debit,2024-04-03 06:24:13.825382,USD
2557,1389,1972.79,debit,2024-04-03 07:16:47.740774,USD
2558,1313,1030.08,credit,2024-04-03 08:09:21.656165,USD
2559,1021,1869.2,credit,2024-04-03 09:01:55.571557,USD
2560,1409,1050.23,debit,2024-04-03 09:54:29.486948,USD
2561,1894,590.26,credit,2024-04-03 10:47:03.402340,USD
2562,1514,541.13,credit,2024-04-03 11:39:37.317731,USD
2563,1126,1859.72,debit,2024-04-03 12:32:11.233123,USD
2564,1808,353.17,credit,2024-04-03 13:24:45.148514,USD
2565,1699,1163.47,credit,2024-04-03 14:17:19.063906,USD
2566,1873,1115.49,credit,2024-04-03 15:09:52.979297,EUR
2567,1013,1481.85,debit,2024-04-03 16:02:26.894689,USD
2568,1970,1003.49,debit,2024-04-03 16:55:00.810081,USD
2569,1977,551.85,debit,2024-04-03 17:47:34.725472,GBP
2570,1011,347.1,debit,2024-04-03 18:40:08.640864,USD
2571,1086,1245.43,credit,2024-04-03 19:32:42.556255,USD
2572,1523,1440.79,credit,2024-04-03 20:25:16.471647,USD
2573,1908,1143.35,credit,2024-04-03 21:17:50.387038,USD
2574,1536,1479.32,credit,2024-04-03 22:10:24.302430,USD
